"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Bhutan","BTN","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","194.85133809965","203.677300308294","177.907270980888","196.689184058132","233.016074122147","239.734289111368","267.60925288761","359.286524934606","410.769097917305","416.720129152599","442.727123724334","348.086645705404","332.444693887096","324.264443568223","393.679322435397","404.392578778929","425.876916769319","514.035377089175","477.33965533738","486.601163551289","636.871546190107","683.682242650043","748.833245404001","840.022935779817","935.647431391856","1087.79426091031","1181.31316511612","1522.09519712787","1563.40500676731","1537.6019601108","1842.44539038544","2088.57098761425","2048.22814724437","2031.72189486578","2176.47377870616","2232.49551783592","2330.64478910176","2640.95723634354","2637.8718869135","2689.05272482813","2483.11327454731","",
"Botswana","BWA","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","175.601454320415","211.06407473587","298.011613176288","350.496221496822","387.538342420408","382.866092973602","455.696961520589","598.101786617367","801.088463054563","951.707393134787","1031.80096559374","926.407708709167","977.990691921889","946.250820455693","827.89119144341","1002.74720328944","1295.34576034025","1708.22941604386","1915.65339530279","2483.76537587546","2586.1009514288","2677.58725260187","2751.0345862727","2379.25722824901","2691.99066413554","2583.86255552513","2725.87287655866","2727.45675762631","2829.35674984164","2866.73486140667","2834.5815364662","2394.05808978686","2989.52886524173","3407.46958567186","3957.58491715474","3834.06385167908","4042.21262219682","3981.44532677398","3865.89164548668","4631.35836739459","5884.6703840318","5368.82872749934","5289.5661731516","5903.42230919091","5139.77354817901","5490.93139808095","5763.97366802777","5860.51789942357","5560.61263105531","5005.04969967576","",
"Central African Republic","CAF","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","301.906146290806","265.540148760776","274.307070622295","231.572024006757","220.950604063458","298.957190117105","376.13102031939","385.743582148648","401.265936493819","388.602687440704","446.781675538169","417.577584490849","415.647822613675","363.738071820542","238.914174947058","307.385633367694","264.612399058713","244.161120989308","247.447478553353","253.20269509522","225.715652118258","227.188706335491","236.788388821105","268.217052266254","291.927817059241","303.834705995969","326.608913145098","373.272631469622","424.021521198268","434.569809317223","444.062994028629","490.422503399803","501.080715921045","315.426562153983","344.968864319938","310.248597260153","331.887441233775","387.508939794253","411.454287321529","404.410455327397","400.019545468474","",
"Canada","CAN","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","3429.93809791784","3774.24092634051","4278.87383569242","4859.55378270023","5704.14665154973","6140.01259545159","7228.20417122392","7253.69378866749","7398.84396923066","7776.36335929642","8553.71383532008","9709.94461503998","9901.68309502009","10667.6334028753","11039.9271638169","11276.1663944237","11731.675808204","13052.7170580446","15146.4553617948","16541.5413204366","17063.2207314846","17555.1102776218","16661.2245404364","16106.1112442829","15944.4630627927","16503.8177364236","16882.6855648277","17508.2227789602","16803.0871519125","17788.7211744924","19236.9547669226","18871.1469447278","19448.2928439051","22961.6785827645","25919.9443467894","29608.8361674275","33188.8558883386","36638.3618851577","37867.9439222371","32977.5926327642","38788.5400831627","42633.3328363327","43094.7293014373","43069.3492913966","41707.3075407405","35263.2340200412","34340.0059934388","36967.8827631596","37636.499083612","37844.5066823612","34808.026373337","",
"Central Europe and the Baltics","CEB","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1843.88779694536","2194.13337280638","2853.41845471996","3033.67160294585","3000.20610722658","3317.6363783025","3198.29156914175","3168.611294589","3503.02671721999","3969.14723558023","4737.62200646313","5675.84181562536","6731.9609130771","7595.64295367147","9579.92023211359","11831.3116346685","9920.2794643822","10068.0466532895","11035.8590496415","10428.1203045917","11052.5389860162","11429.7939443735","10095.4032702161","10340.4773612763","11550.2150971698","13013.3621776674","13374.2201325734","13249.0834041785","",
"Switzerland","CHE","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","40905.0991756912","39494.6159774316","34885.4957309351","36075.9442931161","35190.4138737017","33239.3778056165","32545.6088048251","34084.8893572644","41327.1506571535","45820.9990358103","48473.0974309258","50641.8148529904","51714.2033423664","53414.9267587862","56406.1896495417","63796.2690684326","71482.7540272873","69239.667914698","70277.6219486717","69889.4286468989","67178.6280202009","64490.4099177652","63879.5812509465","63798.3333742448","63274.9018107864","63798.5420354236","",
"Channel Islands","CHI","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chile","CHL","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","794.530668802042","960.602716601782","1042.19504289281","1406.60854697824","1282.98520932843","548.888769305279","750.58966934266","1051.01477399017","1193.05646547779","1609.08022362217","2127.96700337585","2516.83212427539","1713.22853404263","1300.81109644771","1215.41923228723","974.118312787922","1070.23772534952","1282.93177911395","1460.96051966296","1648.70196690987","1863.70725422813","2190.39951449602","2690.9977960349","2894.95812601193","3228.77896671449","4104.76032594425","4333.88698591048","4690.17552618393","4564.10768623509","4046.74571670498","4084.77188957363","3739.98331540788","3623.98006224396","3735.09848703905","4527.01384679286","5506.49325610607","6111.46517592979","6902.51739830629","7714.74938585747","7710.44541502094","9459.32347317054","10984.3663395844","11971.0173795839","12395.0638052698","11802.4869574354","11235.7949834151","11065.9126395898","11759.3332263155","12152.1695093097","11460.5107050509","10211.2296428649","",
"China","CHN","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","103.517594080519","108.595240784444","120.181432200735","142.980248089439","141.611595490643","154.736767441987","140.971435018293","157.612180761139","132.403926100621","147.883653851115","151.339893093907","153.74012083893","162.398500936914","186.356040691482","210.93241385962","250.894352260618","245.596602892791","217.612899952492","247.99615115783","269.074330666428","271.409505939561","289.716540085855","321.553344721323","328.230542072571","411.298543842059","520.477567840114","604.164100036959","666.30083531492","696.171699807156","732.956291633905","800.700117610255","877.461964854346","970.009372071228","1086.61906240298","1249.92766622302","1435.12410640322","1713.16989824717","2181.52570216673","2718.44367023867","3058.75636614936","3511.23752994868","4162.71695532087","4799.91729373278","5273.46615416214","5800.15453471929","6039.7431623498","6145.74251147508","6714.58192327113","7378.31132909407","7551.08347037283","7540.2168521012","",
"Cote d'Ivoire","CIV","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","271.921947704286","305.414644766721","392.706478612647","465.424391407374","556.109256287302","636.585115555689","816.480815404888","960.509064362134","1034.87842130169","1095.64118535381","847.184116542798","726.983062504","604.705990416558","598.734347362248","572.180205206507","751.217490415501","783.029799065038","768.832798244934","672.552193866821","708.519076052215","680.611958644937","709.545450713947","674.822504953797","507.883330695388","661.419676207181","700.982773757469","669.500909212637","715.229257918534","678.618460056287","539.482432332239","544.471921868991","584.973866814798","695.469837887913","762.917300042909","816.148050345983","818.452166722812","933.16815544109","1088.97635610455","1090.77419892282","1099.69617605736","1070.44426813473","1130.5419528525","1279.00361407938","1467.25897478558","1865.13923875797","1878.45840983941","1951.10174025753","2134.48951315848","2124.31261202415","2140.77683245019","",
"Cameroon","CMR","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","153.371046267082","180.860529155387","201.762493926212","220.08244743824","290.831220322164","286.910987660088","273.468219810636","456.343188794694","560.273311051502","513.489152411166","562.072440742197","587.445167693505","593.348741436574","609.868014969283","692.298113974194","1021.59775002234","1044.63138676541","966.103055386688","781.826614085115","801.012827919932","756.884709660113","753.630205498636","1031.55364805799","522.032460487804","617.206608478363","607.55237419271","578.690955187946","622.598611279773","624.379739340648","528.363387156741","542.786669018784","605.956678865885","777.93595081302","903.859375240812","881.38726633933","918.585200999776","1006.92552269499","1109.45627604768","1142.50071324182","1064.83204855398","1134.58123238099","1077.48253721957","1193.0806756261","1275.46898394942","1113.81153776555","1145.58936184236","1182.52532863417","1278.54006587257","1239.74030841323","1269.12425980936","",
"Congo, Dem. Rep.","COD","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","76.2428156548834","53.4680397618457","60.9019679685117","69.3633320009033","67.6923559900868","52.5919043528566","313.124723627627","98.7847371138676","116.178182924293","100.747520937196","125.534991145185","144.818299396556","178.69121885192","188.867470412944","201.121662963297","187.994691055546","226.13272476164","254.661996045818","280.350478375713","307.039899379479","310.841726997594","334.450213426453","341.417654948087","336.860147693887","430.960179279435","480.582175703701","377.952985194381","",
"Congo, Rep.","COG","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","167.08192214299","190.791212475959","230.9972911675","278.193495656592","245.165225142505","344.123415880437","314.214013110788","313.156373180262","320.510145314626","376.5783659985","565.825914601908","775.143406992897","845.680319045368","682.829894447382","610.41745743853","590.466473381791","581.340577051533","627.729043958995","456.65128960296","347.773226563682","322.267199606236","471.863244701756","505.633658574788","348.453833773458","243.243191906836","62.0860621407245","54.9569874525049","145.29434311158","220.520650984822","144.153300123221","61.6802348261506","133.408744130544","173.545240782316","271.036993878626","212.820626765434","346.41952646797","477.418352249834","684.446804190682","811.41980517449","1012.92999469291","1154.49285847658","1026.88560817431","1634.74012332499","2124.48977958392","2309.49563697431","1631.352612069","1299.13776280888","954.859225769616","898.679210420789","639.717022791917","712.021474089232","",
"Colombia","COL","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","276.535488907296","294.764815988087","321.010050039462","377.901603299996","436.308515578168","451.683908359776","524.217593051264","666.811208659295","789.627005772088","919.317587400538","1078.4182960411","1143.77744338502","1189.95834576432","1131.84484475842","1080.41837999975","950.880288779138","942.023707007862","932.508772041739","1010.29060325725","961.257117269394","1142.81160474282","1189.6323775277","1409.54039222175","1600.11298536001","1958.66895301091","2158.06965117632","2181.44232877923","2346.7941448003","2150.43634177987","1788.22952148988","2008.32879867545","1983.55741446061","1942.24574837415","1819.26123000283","2203.15865454075","2729.33629224026","2965.21593380657","3786.22359680633","4309.1203401959","4203.34688311214","5032.87077137966","5652.30996724748","6276.62451554475","6473.74588486987","6512.98575238058","5170.38197296347","4973.52903519681","5305.68038614067","5519.41545503986","5298.03239976255","4447.4680326689","",
"Comoros","COM","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","641.260951626055","574.591410409392","520.57844768523","526.945323843755","496.157241898366","508.249914869546","700.996541495222","828.361834821464","846.470291057933","795.970353169619","965.019266371557","926.692665019947","977.651711291453","936.853117279142","637.059790603098","760.632233473708","734.305448963929","657.230229801476","648.451051841159","658.216933628059","592.413129335236","624.758272695383","683.430497998174","853.547503227809","969.475746362373","980.502759043532","1024.38113299714","1132.90649975687","1269.72872386557","1227.77389116392","1197.48410894075","1311.67401192791","1264.46229614638","1358.03784434756","1362.93604076957","1118.16421951674","1148.82283367082","1200.03931735247","1297.57473670046","1253.97965191781","1275.30632075851","",
"Cabo Verde","CPV","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","645.830284271199","718.048528906135","715.924874690501","800.111258074348","809.290960606997","877.269418123863","1182.32952791505","944.982718266566","1100.47425754877","1099.2761665904","1052.57168866636","1093.05646125092","1218.43902810282","1072.21762911686","1107.64033132814","1185.4477317109","1542.92382063677","1722.00455960002","1749.33158256197","1949.60899117806","2700.67169472937","3092.46619499798","2971.23084162271","2772.79333555265","3095.06913791099","2871.89677797328","3044.51479266815","2979.10765692411","2557.45702633685","2637.7226343337","2768.37724349255","3084.05852538969","3076.72165488348","2588.18535651849","",
"Costa Rica","CRI","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","504.516173946797","556.535693895081","678.035173513768","725.183401379464","823.231556318302","988.513418231929","1238.6551070947","1371.33754418435","1518.18642916706","1753.57629563179","860.891849748716","790.216845964782","1001.15116958444","1171.44980519627","1240.17116846852","1382.79758526392","1375.80523949896","1351.60145521748","1493.57604355359","1642.925195452","2050.85252318569","2389.14963373168","2612.46188800634","2831.88327610298","3040.45325881308","3011.8151802643","3172.93689189858","3330.798211201","3312.37639714338","3391.91024359417","3547.28247424316","3616.25995324954","3710.32741418037","3952.51678281228","4200.20609011215","4756.73128104273","5594.11854718199","6385.66313319171","6175.98140481014","7484.64566232451","8381.02292942544","9204.34564568325","9778.34555116909","9834.44516504393","10542.9158144769","10883.1074251695","10929.3922874046","11139.2409114375","11247.0161331384","10700.5850281325","",
"Caribbean small states","CSS","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","1866.18244053748","2106.85568259222","2587.58173034593","2556.70521184133","2305.24225737397","2192.78303183124","1981.29285748044","2048.25510181381","2230.73345786283","2226.36426303262","2326.52641567544","2311.08865463022","2284.07338039748","2524.95661772542","2591.49954196602","2975.32942751537","3259.90439191773","3727.40076989529","4016.51446742179","4171.82362842227","4331.59552593292","4463.328034559","4650.51026372979","4841.41487925925","5358.65470534584","5834.6648016629","6521.13011126627","7307.02062447447","8333.07884334332","6889.96168521017","7351.07104729726","7489.48590153586","7780.00679760979","8079.93246238516","8444.34133396898","8575.94297649409","7914.43496326224","8134.4679198435","8361.6784460942","8629.67670867611","7239.50594828751","",
"Cuba","CUB","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","589.036371159485","702.857335522306","812.489536413392","980.519368035657","1101.81984805615","1234.32729850321","1291.58046535833","1317.62522260195","1642.32082865935","1786.36175612945","1794.00752752157","1803.232301477","1864.12622377925","1969.68271577368","2122.28276282737","1991.50121163686","2089.57398810318","2151.33311201077","2319.7841715894","2263.90657929523","2378.0346600439","2008.70676947298","1821.84209844914","1844.41788317921","2331.51182626389","2436.5724286538","1983.67626403371","2001.86901771017","2032.84696593967","2221.98706267654","2365.54012012666","2464.02134732795","2609.8997255632","2789.16056686215","2944.79229970146","3296.16094926594","4092.79936376462","4426.22719148685","4648.04807343613","4753.8410848912","4890.50567561445","5259.56486578632","5586.6904406743","5910.80769339172","6173.2167473887","6712.71496118643","7018.90092269081","7415.83111059765","7631.75919590381","","","",
"Curacao","CUW","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
